BillURL,SessionYr,BillName,StageName,StageDate,StageLink
http://services.parliament.uk//bills/2010-12/buildingregulationsreviewhl.html,2010-12,Building Regulations (Review) Bill [HL],1st reading: House of Lords,26.05.2010,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/100526-0001.htm#10052618000340
http://services.parliament.uk//bills/2010-12/buildingregulationsreviewhl.html,2010-12,Building Regulations (Review) Bill [HL],2nd reading: House of Lords,22.10.2010,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/101022-0001.htm#10102224000306
http://services.parliament.uk//bills/2010-12/buildingregulationsreviewhl.html,2010-12,Building Regulations (Review) Bill [HL],Committee: 1st sitting: House of Lords,04.03.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110304-0002.htm#11030452000497
http://services.parliament.uk//bills/2010-12/buildingregulationsreviewhl.html,2010-12,Building Regulations (Review) Bill [HL],Report stage: House of Lords,29.03.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110329-0001.htm#11032949000465
http://services.parliament.uk//bills/2010-12/buildingregulationsreviewhl.html,2010-12,Building Regulations (Review) Bill [HL],3rd reading: House of Lords,05.04.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110405-0001.htm#11040561000474
http://services.parliament.uk//bills/2010-12/buildingregulationsreviewhl.html,2010-12,Building Regulations (Review) Bill [HL],1st reading: House of Commons,27.04.2011,http://www.parliament.uk/business/bills-and-legislation/current-bills/bills-before-parliament-no-debate/
http://services.parliament.uk//bills/2010-12/canterburycitycouncil.html,2010-12,Canterbury City Council Bill,Petition to introduce a Private Bill presented to Parliament,27.11.2007,http://www.publications.parliament.uk/pa/ld200708/minutes/071128/ldordpap.htm#minproc
http://services.parliament.uk//bills/2010-12/canterburycitycouncil.html,2010-12,Canterbury City Council Bill,1st reading: House of Commons,22.01.2008,http://www.publications.parliament.uk/pa/cm200708/cmvote/80122v01.htm
http://services.parliament.uk//bills/2010-12/canterburycitycouncil.html,2010-12,Canterbury City Council Bill,2nd reading - 1st day: House of Commons,12.06.2008,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm080612/debtext/80612-0014.htm#column_519
http://services.parliament.uk//bills/2010-12/canterburycitycouncil.html,2010-12,Canterbury City Council Bill,2nd reading - 2nd day: House of Commons,29.10.2008,http://www.publications.parliament.uk/pa/cm200708/cmhansrd/cm081029/debtext/81029-0013.htm#08102932000002
http://services.parliament.uk//bills/2010-12/canterburycitycouncil.html,2010-12,Canterbury City Council Bill,Unopposed Bill Committee - 1st day: House of Commons,08.07.2009,http://www.publications.parliament.uk/pa/cm200809/cmprbill/ubc/080709/ubc080709.htm
http://services.parliament.uk//bills/2010-12/canterburycitycouncil.html,2010-12,Canterbury City Council Bill,Bill reintroduced: House of Commons,10.12.2009,
http://services.parliament.uk//bills/2010-12/canterburycitycouncil.html,2010-12,Canterbury City Council Bill,3rd reading: House of Commons,14.01.2010,http://pubs1.tso.parliament.uk/pa/cm200910/cmhansrd/cm100114/debtext/100114-0012.htm#10011456000002
http://services.parliament.uk//bills/2010-12/canterburycitycouncil.html,2010-12,Canterbury City Council Bill,3rd reading: House of Commons,14.01.2010,http://pubs1.tso.parliament.uk/pa/cm200910/cmhansrd/cm100114/debtext/100114-0012.htm#10011456000002
http://services.parliament.uk//bills/2010-12/canterburycitycouncil.html,2010-12,Canterbury City Council Bill,1st reading: House of Lords,15.01.2010,http://www.publications.parliament.uk/pa/ld200910/minutes/100118/ldordpap.htm#minproc
http://services.parliament.uk//bills/2010-12/canterburycitycouncil.html,2010-12,Canterbury City Council Bill,Bill reintroduced - see item 12: House of Commons,13.07.2010,http://www.publications.parliament.uk/pa/cm201011/cmvote/100713v01.htm
http://services.parliament.uk//bills/2010-12/canterburycitycouncil.html,2010-12,Canterbury City Council Bill,Bill reintroduced - item 6: House of Lords,13.07.2010,http://www.publications.parliament.uk/pa/ld201011/minutes/100714/ldordpap.htm#minproc
http://services.parliament.uk//bills/2010-12/canterburycitycouncil.html,2010-12,Canterbury City Council Bill,2nd reading: House of Lords,19.10.2010,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/101019-0001.htm#10101930000473
http://services.parliament.uk//bills/2010-12/canterburycitycouncil.html,2010-12,Canterbury City Council Bill,Instruction to Committee on the Bill: House of Lords,19.10.2010,http://www.publications.parliament.uk/pa/ld201011/minutes/101020/ldordpap.htm#minproc
http://services.parliament.uk//bills/2010-12/canterburycitycouncil.html,2010-12,Canterbury City Council Bill,"Corrected Transcript of Day 1 - House of Lords Opposed Bill Committee on the Canterbury CC, Leeds CC, Nottingham CC and Reading BC Bills: House of Lords",02.11.2011,http://www.publications.parliament.uk/pa/privbill/201012/cant/canterbury14402.htm
http://services.parliament.uk//bills/2010-12/canterburycitycouncil.html,2010-12,Canterbury City Council Bill,"Corrected Transcript of Day 2 - House of Lords Opposed Bill Committee on the Canterbury CC, Leeds CC, Nottingham CC and Reading BC Bills: House of Lords",03.11.2011,http://www.publications.parliament.uk/pa/privbill/201012/cant/canterbury14403.htm
http://services.parliament.uk//bills/2010-12/canterburycitycouncil.html,2010-12,Canterbury City Council Bill,"Corrected Transcript of Day 3 - House of Lords Opposed Bill Committee on the Canterbury CC, Leeds CC, Nottingham CC and Reading BC Bills: House of Lords",09.11.2011,http://www.publications.parliament.uk/pa/privbill/201012/cant/canterbury14404.htm
http://services.parliament.uk//bills/2010-12/canterburycitycouncil.html,2010-12,Canterbury City Council Bill,Committee stage: House of Lords,24.11.2011,
http://services.parliament.uk//bills/2010-12/canterburycitycouncil.html,2010-12,Canterbury City Council Bill,3rd reading: House of Lords,Date to be announced,
http://services.parliament.uk//bills/2010-12/caravansiteshl.html,2010-12,Caravan Sites Bill [HL],1st reading: House of Lords,01.12.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/111201-0001.htm#11120142000929
http://services.parliament.uk//bills/2010-12/carersidentificationandsupport.html,2010-12,Carers (Identification and Support)  Bill,1st reading: House of Commons,14.07.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm100714/debtext/100714-0001.htm#10071434000001
http://services.parliament.uk//bills/2010-12/carersandemployment.html,2010-12,Carers and Employment Bill,1st reading: House of Commons,26.01.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110126/debtext/110126-0002.htm#11012654000002
http://services.parliament.uk//bills/2010-12/charitablehealthcareprovidersvalueaddedtaxrelief.html,2010-12,Charitable Healthcare Providers (Value Added Tax Relief) Bill,1st reading: House of Commons,08.03.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110308/debtext/110308-0001.htm#11030855000001
http://services.parliament.uk//bills/2010-12/charitieshl.html,2010-12,Charities Act,1st reading: House of Lords,03.03.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110303-0001.htm#11030363000850
http://services.parliament.uk//bills/2010-12/charitieshl.html,2010-12,Charities Act,2nd reading: House of Lords,05.05.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110505-0002.htm#11050562000605
http://services.parliament.uk//bills/2010-12/charitieshl.html,2010-12,Charities Act,Committee: 1st sitting: House of Lords,12.09.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110912-0002.htm#11091251000499
http://services.parliament.uk//bills/2010-12/charitieshl.html,2010-12,Charities Act,Report stage: House of Lords,23.11.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/111123-0002.htm#11112393001084
http://services.parliament.uk//bills/2010-12/charitieshl.html,2010-12,Charities Act,3rd reading: House of Lords,30.11.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/111130-0001.htm#11113033000252
http://services.parliament.uk//bills/2010-12/charitieshl.html,2010-12,Charities Act,1st reading: House of Commons,01.12.2011,
http://services.parliament.uk//bills/2010-12/charitieshl.html,2010-12,Charities Act,2nd reading: House of Commons,13.12.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm111213/debtext/111213-0002.htm#11121375000011
http://services.parliament.uk//bills/2010-12/charitieshl.html,2010-12,Charities Act,3rd reading: House of Commons,13.12.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm111213/debtext/111213-0002.htm#11121375000011
http://services.parliament.uk//bills/2010-12/charitieshl.html,2010-12,Charities Act,Royal Assent,14.12.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/111214-0001.htm#11121475000782
http://services.parliament.uk//bills/2010-12/cheques.html,2010-12,Cheques Bill,1st reading: House of Commons,02.11.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm101102/debtext/101102-0002.htm#10110260000001
http://services.parliament.uk//bills/2010-12/childbenefitamendment.html,2010-12,Child Benefit (Amendment) Bill,1st reading: House of Commons,31.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120131/debtext/120131-0002.htm#column_706
http://services.parliament.uk//bills/2010-12/childrenaccesstoparents.html,2010-12,Children (Access to Parents) Bill,1st reading: House of Commons,29.03.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110329/debtext/110329-0001.htm#11032948000002
http://services.parliament.uk//bills/2010-12/cityoflondonvariouspowershl.html,2010-12,City of London (Various Powers) Bill [HL],Petition to introduce a Private Bill presented to Parliament,29.11.2010,http://www.publications.parliament.uk/pa/ld201011/minutes/101201/ldordpap.htm#minproc
http://services.parliament.uk//bills/2010-12/cityoflondonvariouspowershl.html,2010-12,City of London (Various Powers) Bill [HL],1st reading: House of Lords,24.01.2011,http://www.publications.parliament.uk/pa/ld201011/minutes/110125/ldordpap.htm#minproc
http://services.parliament.uk//bills/2010-12/cityoflondonvariouspowershl.html,2010-12,City of London (Various Powers) Bill [HL],2nd reading debate: House of Lords,28.04.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110428-0002.htm#11042876000668
http://services.parliament.uk//bills/2010-12/cityoflondonvariouspowershl.html,2010-12,City of London (Various Powers) Bill [HL],transcript of proceedings of the House of Lords Unopposed Bill Committee: House of Lords,25.04.2012,http://www.publications.parliament.uk/pa/ld201011/ldprbill/city/120425.htm
http://services.parliament.uk//bills/2010-12/cityoflondonvariouspowershl.html,2010-12,City of London (Various Powers) Bill [HL],3rd reading: House of Lords,Date to be announced,
http://services.parliament.uk//bills/2010-12/cityofwestminsterhl.html,2010-12,City of Westminster Bill [HL],Petition to introduce a Private Bill presented to Parliament,27.11.2008,http://www.publications.parliament.uk/pa/cm200809/cmpribus/pb081204.htm
http://services.parliament.uk//bills/2010-12/cityofwestminsterhl.html,2010-12,City of Westminster Bill [HL],1st reading: House of Lords,22.01.2009,http://www.publications.parliament.uk/pa/ld200809/minutes/090123/ldordpap.htm#minproc
http://services.parliament.uk//bills/2010-12/cityofwestminsterhl.html,2010-12,City of Westminster Bill [HL],2nd reading: House of Lords,13.03.2009,http://www.publications.parliament.uk/pa/ld200809/ldhansrd/text/90313-0009.htm#09031365000493
http://services.parliament.uk//bills/2010-12/cityofwestminsterhl.html,2010-12,City of Westminster Bill [HL],Opposed Bill Committee - day 1: House of Lords,15.07.2009,http://www.publications.parliament.uk/pa/ld200809/ldprbill/cofw/evid/ucob02.htm
http://services.parliament.uk//bills/2010-12/cityofwestminsterhl.html,2010-12,City of Westminster Bill [HL],Motion to carry-over Bill to next session: House of Lords,12.10.2009,http://www.publications.parliament.uk/pa/ld200809/minutes/091013/ldordpap.htm#minproc
http://services.parliament.uk//bills/2010-12/cityofwestminsterhl.html,2010-12,City of Westminster Bill [HL],Motion to carry-over Bill to next session (objected to): House of Commons,12.11.2009,http://www.publications.parliament.uk/pa/cm200809/cmvote/91112v01.htm
http://services.parliament.uk//bills/2010-12/cityofwestminsterhl.html,2010-12,City of Westminster Bill [HL],Committee stage: House of Lords,Date to be announced,
http://services.parliament.uk//bills/2010-12/cityofwestminsterhl.html,2010-12,City of Westminster Bill [HL],Committee stage: House of Lords,Date to be announced,
http://services.parliament.uk//bills/2010-12/cityofwestminsterhl.html,2010-12,City of Westminster Bill [HL],Bill reintroduced: House of Lords,Date to be announced,
http://services.parliament.uk//bills/2010-12/civilaviation.html,2010-12,Civil Aviation Bill,1st reading: House of Commons,19.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120119/debtext/120119-0002.htm#12011936000014
http://services.parliament.uk//bills/2010-12/civilaviation.html,2010-12,Civil Aviation Bill,2nd reading: House of Commons,30.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120130/debtext/120130-0001.htm#12013011000001
http://services.parliament.uk//bills/2010-12/civilaviation.html,2010-12,Civil Aviation Bill,Programme motion: House of Commons,30.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120130/debtext/120130-0003.htm#12013053000001
http://services.parliament.uk//bills/2010-12/civilaviation.html,2010-12,Civil Aviation Bill,Money resolution: House of Commons,30.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120130/debtext/120130-0003.htm#12013053000002
http://services.parliament.uk//bills/2010-12/civilaviation.html,2010-12,Civil Aviation Bill,Carry-over motion: House of Commons,30.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120130/debtext/120130-0003.htm#12013053000003
http://services.parliament.uk//bills/2010-12/civilaviation.html,2010-12,Civil Aviation Bill,Committee Debate: 1st Sitting: House of Commons,21.02.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/civilaviation/120221/am/120221s01.htm
http://services.parliament.uk//bills/2010-12/civilaviation.html,2010-12,Civil Aviation Bill,Committee Debate: 2nd Sitting: House of Commons,21.02.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/civilaviation/120221/pm/120221s01.htm
http://services.parliament.uk//bills/2010-12/civilaviation.html,2010-12,Civil Aviation Bill,Committee Debate: 3rd Sitting: House of Commons,23.02.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/civilaviation/120223/am/120223s01.htm
http://services.parliament.uk//bills/2010-12/civilaviation.html,2010-12,Civil Aviation Bill,Committee Debate: 4th Sitting: House of Commons,23.02.2012,http://www.publications.parliament.uk/pa/cm201212/cmpublic/civilaviation/120223/pm/120223s01.htm
