BillURL,SessionYr,BillName,BillCat,UKPB_Bill,UKPB_Act,RoyalAssent,RoyalAssentDate,StageName,StageDate,StageNumber,NumberofStages,firststage,firststagedate,StageLink
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Lords Carry Over Motion: House of Lords,07.04.2005,3,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/ld200405/ldhansrd/vo050407/text/50407-04.htm#50407-04_head0
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,1st Reading: House of Commons,18.05.2005,4,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmhansrd/vo050518/debtext/50518-01.htm#50518-01_head1
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,2nd Reading: House of Commons,19.07.2005,5,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmhansrd/vo050719/debtext/50719-09.htm#50719-09_head1
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Money Resolution: House of Commons,19.07.2005,6,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmhansrd/vo050719/debtext/50719-35.htm#50719-35_head0
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 1st sitting: House of Commons,17.01.2006,7,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-i/uc83702.htm
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 2nd sitting: House of Commons,18.01.2006,8,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-ii/uc83702.htm
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 3rd sitting: House of Commons,19.01.2006,9,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-iii/uc83702.htm
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 4th sitting: House of Commons,24.01.2006,10,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-iv/uc83702.htm
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 5th sitting: House of Commons,25.01.2006,11,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-v/uc83702.htm
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 6th sitting: House of Commons,26.01.2006,12,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-vi/uc83702.htm
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 7th sitting: House of Commons,31.01.2006,13,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-vii/uc83702.htm
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 8th sitting: House of Commons,01.02.2006,14,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-viii/uc83702.htm
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 9th sitting: House of Commons,07.02.2006,15,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-ix/uc83702.htm
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 10th sitting: House of Commons,08.02.2006,16,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-x/uc83702.htm
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 11th sitting: House of Commons,09.02.2006,17,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-xi/uc83702.htm
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 12th sitting: House of Commons,15.02.2006,18,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-xii/uc83702.htm
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 13th sitting: House of Commons,28.02.2006,19,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-xiii/uc83702.htm
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 14th sitting: House of Commons,01.03.2006,20,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-xiv/uc83702.htm
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 15th sitting: House of Commons,09.03.2006,21,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-xv/uc83702.htm
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 16th sitting: House of Commons,14.03.2006,22,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-xvi/uc83702.htm
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 17th sitting: House of Commons,15.03.2006,23,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-xvii/uc83702.htm
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 18th sitting: House of Commons,16.03.2006,24,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-xviii/uc83702.htm
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 19th sitting: House of Commons,21.03.2006,25,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-xix/uc83702.htm
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 20th sitting: House of Commons,23.03.2006,26,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-xx/uc83702.htm
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 21st sitting: House of Commons,28.03.2006,27,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-xxi/uc83702.htm
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 22nd sitting: House of Commons,29.03.2006,28,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-xxii/uc83702.htm
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 23rd sitting: House of Commons,30.03.2006,29,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-xxiii/uc83702.htm
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 24th sitting: House of Commons,18.04.2006,30,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-xxiv/uc83702.htm
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 25th sitting: House of Commons,19.04.2006,31,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-xxv/uc83702.htm
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 26th sitting: House of Commons,20.04.2006,32,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-xxvi/uc83702.htm
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 27th sitting: House of Commons,27.04.2006,33,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-xxvii/uc83702.htm
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 28th sitting: House of Commons,02.05.2006,34,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-xxviii/uc83702.htm
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 29th sitting: House of Commons,09.05.2006,35,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-xxix/uc83702.htm
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 30th sitting: House of Commons,10.05.2006,36,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-xxx/uc83702.htm
http://services.parliament.uk//bills/2007-08/crossrail.html,2007-08,Crossrail  Act,O,Yes,Yes,Yes,22.07.2008,Committee: 31st sitting: House of Commons,11.05.2006,37,140,1st Reading: House of Commons,22.02.2005,http://www.publications.parliament.uk/pa/cm200506/cmselect/cmcross/uc837-xxxi/uc83702.htm
